sample_id,status,details
00001_frame000568-1581623847_150,ok,
00001_frame000570-1581623847_350,ok,
00001_frame000572-1581623847_550,ok,
00001_frame000574-1581623847_750,ok,
00001_frame000576-1581623847_949,ok,
00001_frame000578-1581623848_150,ok,
00001_frame000580-1581623848_350,ok,
00001_frame000582-1581623848_549,ok,
00001_frame000584-1581623848_749,ok,
00001_frame000586-1581623848_949,ok,
00001_frame000588-1581623849_150,ok,
00001_frame000590-1581623849_350,ok,
00001_frame000592-1581623849_550,ok,
00001_frame000594-1581623849_750,ok,
00001_frame000596-1581623849_950,ok,
00001_frame000598-1581623850_150,ok,
00001_frame000600-1581623850_350,ok,
00001_frame000602-1581623850_549,ok,
00001_frame000604-1581623850_749,ok,
00001_frame000606-1581623850_949,ok,
00001_frame000608-1581623851_149,ok,
00001_frame000610-1581623851_350,ok,
00001_frame000612-1581623851_549,ok,
00001_frame000614-1581623851_749,ok,
00001_frame000616-1581623851_949,ok,
00001_frame000618-1581623852_150,ok,
00001_frame000620-1581623852_349,ok,
00001_frame000622-1581623852_549,ok,
00001_frame000624-1581623852_750,ok,
00001_frame000626-1581623852_950,ok,
00001_frame000628-1581623853_149,ok,
00001_frame000630-1581623853_349,ok,
00001_frame000632-1581623853_549,ok,
00001_frame000634-1581623853_750,ok,
00001_frame000636-1581623853_949,ok,
00001_frame000638-1581623854_149,ok,
00001_frame000640-1581623854_349,ok,
00001_frame000642-1581623854_549,ok,
00001_frame000644-1581623854_749,ok,
00001_frame000646-1581623854_949,ok,
00001_frame000648-1581623855_149,ok,
00001_frame000650-1581623855_349,ok,
00001_frame000652-1581623855_549,ok,
00001_frame000654-1581623855_749,ok,
00001_frame000656-1581623855_949,ok,
00001_frame000658-1581623856_150,ok,
00001_frame000660-1581623856_350,ok,
00001_frame000662-1581623856_549,ok,
00001_frame000664-1581623856_750,ok,
00001_frame000666-1581623856_949,ok,
00001_frame000668-1581623857_149,ok,
00001_frame000670-1581623857_349,ok,
00001_frame000672-1581623857_550,ok,
00001_frame000674-1581623857_750,ok,
00001_frame000676-1581623857_950,ok,
00001_frame000678-1581623858_150,ok,
00001_frame000680-1581623858_349,ok,
00001_frame000682-1581623858_549,ok,
00001_frame000684-1581623858_750,ok,
00001_frame000686-1581623858_950,ok,
00001_frame000688-1581623859_149,ok,
00001_frame000690-1581623859_350,ok,
00001_frame000692-1581623859_550,ok,
00001_frame000694-1581623859_749,ok,
00001_frame000696-1581623859_950,ok,
00001_frame000698-1581623860_149,ok,
00001_frame000700-1581623860_350,ok,
00001_frame000702-1581623860_550,ok,
00001_frame000704-1581623860_750,ok,
00001_frame000706-1581623860_950,ok,
00001_frame000708-1581623861_150,ok,
00001_frame000710-1581623861_350,ok,
00001_frame000712-1581623861_550,ok,
00001_frame000714-1581623861_749,ok,
00001_frame000716-1581623861_949,ok,
00001_frame000718-1581623862_150,ok,
00001_frame000720-1581623862_350,ok,
00001_frame000722-1581623862_550,ok,
00001_frame000724-1581623862_750,ok,
00001_frame000726-1581623862_949,ok,
00001_frame000728-1581623863_150,ok,
00001_frame000730-1581623863_350,ok,
00001_frame000732-1581623863_549,ok,
00001_frame000734-1581623863_749,ok,
00001_frame000736-1581623863_950,ok,
00001_frame000738-1581623864_149,ok,
00001_frame000740-1581623864_349,ok,
00001_frame000742-1581623864_549,ok,
00001_frame000744-1581623864_750,ok,
00001_frame000746-1581623864_950,ok,
00001_frame000748-1581623865_150,ok,
00001_frame000750-1581623865_349,ok,
00001_frame000752-1581623865_549,ok,
00001_frame000754-1581623865_750,ok,
00001_frame000756-1581623865_949,ok,
00001_frame000758-1581623866_149,ok,
00001_frame000760-1581623866_350,ok,
00001_frame000762-1581623866_549,ok,
00001_frame000764-1581623866_749,ok,
00001_frame000766-1581623866_949,ok,
00001_frame000768-1581623867_150,ok,
00001_frame000770-1581623867_349,ok,
00001_frame000772-1581623867_549,ok,
00001_frame000774-1581623867_750,ok,
00001_frame000776-1581623867_950,ok,
00001_frame000778-1581623868_150,ok,
00001_frame000780-1581623868_349,ok,
00001_frame000782-1581623868_549,ok,
00001_frame000784-1581623868_750,ok,
00001_frame000786-1581623868_950,ok,
00001_frame000788-1581623869_150,ok,
00001_frame000790-1581623869_349,ok,
00001_frame000792-1581623869_550,ok,
00001_frame000794-1581623869_750,ok,
00001_frame000796-1581623869_950,ok,
00001_frame000798-1581623870_149,ok,
00001_frame000800-1581623870_350,ok,
00001_frame000802-1581623870_550,ok,
00001_frame000804-1581623870_749,ok,
00001_frame000806-1581623870_950,ok,
00001_frame000808-1581623871_150,ok,
00001_frame000810-1581623871_349,ok,
00001_frame000812-1581623871_550,ok,
00001_frame000814-1581623871_749,ok,
00001_frame000816-1581623871_950,ok,
00001_frame000818-1581623872_149,ok,
00001_frame000820-1581623872_350,ok,
00001_frame000822-1581623872_550,ok,
00001_frame000824-1581623872_750,ok,
00001_frame000826-1581623872_951,ok,
00001_frame000828-1581623873_150,ok,
00001_frame000830-1581623873_349,ok,
00001_frame000832-1581623873_550,ok,
00001_frame000834-1581623873_750,ok,
00001_frame000836-1581623873_950,ok,
00001_frame000838-1581623874_150,ok,
00001_frame000840-1581623874_350,ok,
00001_frame000842-1581623874_550,ok,
00001_frame000844-1581623874_750,ok,
00001_frame000846-1581623874_950,ok,
00001_frame000848-1581623875_150,ok,
00001_frame000850-1581623875_349,ok,
00001_frame000852-1581623875_550,ok,
00001_frame000854-1581623875_749,ok,
00001_frame000856-1581623875_950,ok,
00001_frame000858-1581623876_150,ok,
00001_frame000860-1581623876_350,ok,
00001_frame000862-1581623876_550,ok,
00001_frame000864-1581623876_749,ok,
00001_frame000866-1581623876_950,ok,
00001_frame000868-1581623877_150,ok,
00001_frame000870-1581623877_349,ok,
00001_frame000872-1581623877_549,ok,
00001_frame000874-1581623877_750,ok,
00001_frame000876-1581623877_950,ok,
00001_frame000878-1581623878_149,ok,
00001_frame000880-1581623878_350,ok,
00001_frame000882-1581623878_550,ok,
00001_frame000884-1581623878_749,ok,
00001_frame000886-1581623878_949,ok,
00001_frame000888-1581623879_150,ok,
00001_frame000890-1581623879_349,ok,
00001_frame000892-1581623879_549,ok,
00001_frame000894-1581623879_749,ok,
00001_frame000896-1581623879_949,ok,
00001_frame000898-1581623880_149,ok,
00001_frame000900-1581623880_349,ok,
00001_frame000902-1581623880_549,ok,
00001_frame000904-1581623880_749,ok,
00001_frame000906-1581623880_949,ok,
00001_frame000908-1581623881_150,ok,
00001_frame000910-1581623881_350,ok,
00001_frame000912-1581623881_549,ok,
00001_frame000914-1581623881_749,ok,
00001_frame000916-1581623881_949,ok,
00001_frame000918-1581623882_149,ok,
00001_frame000920-1581623882_349,ok,
00001_frame000922-1581623882_549,ok,
00001_frame000924-1581623882_749,ok,
00001_frame000926-1581623882_949,ok,
00001_frame000928-1581623883_149,ok,
00001_frame000930-1581623883_349,ok,
00001_frame000932-1581623883_549,ok,
00001_frame000934-1581623883_749,ok,
00001_frame000936-1581623883_950,ok,
00001_frame000938-1581623884_149,ok,
00001_frame000940-1581623884_350,ok,
00001_frame000942-1581623884_550,ok,
00001_frame000944-1581623884_749,ok,
00001_frame000946-1581623884_949,ok,
00001_frame000948-1581623885_150,ok,
00001_frame000950-1581623885_349,ok,
00001_frame000952-1581623885_549,ok,
00001_frame000954-1581623885_750,ok,
00001_frame000956-1581623885_950,ok,
00001_frame000958-1581623886_149,ok,
00001_frame000960-1581623886_349,ok,
00001_frame000962-1581623886_549,ok,
00001_frame000964-1581623886_750,ok,
00001_frame000966-1581623886_949,ok,
00001_frame000968-1581623887_150,ok,
00001_frame000970-1581623887_350,ok,
00001_frame000972-1581623887_550,ok,
00001_frame000974-1581623887_749,ok,
00001_frame000976-1581623887_949,ok,
00001_frame000978-1581623888_150,ok,
00001_frame000980-1581623888_349,ok,
00001_frame000982-1581623888_550,ok,
00001_frame000984-1581623888_749,ok,
00001_frame000986-1581623888_949,ok,
00001_frame000988-1581623889_149,ok,
00001_frame000990-1581623889_350,ok,
00001_frame000992-1581623889_549,ok,
00001_frame000994-1581623889_749,ok,
00001_frame000996-1581623889_949,ok,
00001_frame000998-1581623890_149,ok,
00001_frame001000-1581623890_349,ok,
00001_frame001002-1581623890_549,ok,
00001_frame001004-1581623890_749,ok,
00001_frame001006-1581623890_949,ok,
00001_frame001008-1581623891_150,ok,
00001_frame001010-1581623891_349,ok,
00001_frame001012-1581623891_549,ok,
00001_frame001014-1581623891_750,ok,
00001_frame001016-1581623891_949,ok,
00001_frame001018-1581623892_149,ok,
00001_frame001020-1581623892_350,ok,
00001_frame001022-1581623892_549,ok,
00001_frame001024-1581623892_750,ok,
00001_frame001026-1581623892_950,ok,
00001_frame001028-1581623893_149,ok,
00001_frame001030-1581623893_349,ok,
00001_frame001032-1581623893_549,ok,
00001_frame001034-1581623893_749,ok,
00001_frame001036-1581623893_951,ok,
00001_frame001038-1581623894_150,ok,
00001_frame001040-1581623894_349,ok,
00001_frame001042-1581623894_550,ok,
00001_frame001044-1581623894_749,ok,
00001_frame001046-1581623894_949,ok,
00001_frame001048-1581623895_150,ok,
00001_frame001050-1581623895_349,ok,
00001_frame001052-1581623895_550,ok,
00001_frame001054-1581623895_749,ok,
00001_frame001056-1581623895_950,ok,
00001_frame001058-1581623896_149,ok,
00001_frame001060-1581623896_350,ok,
00001_frame001062-1581623896_549,ok,
00001_frame001064-1581623896_749,ok,
00001_frame001066-1581623896_952,ok,
00001_frame001068-1581623897_149,ok,
00001_frame001070-1581623897_349,ok,
00001_frame001072-1581623897_550,ok,
00001_frame001074-1581623897_749,ok,
00001_frame001076-1581623897_949,ok,
00001_frame001078-1581623898_150,ok,
00001_frame001080-1581623898_349,ok,
00001_frame001082-1581623898_549,ok,
00001_frame001084-1581623898_750,ok,
00001_frame001086-1581623898_949,ok,
00001_frame001088-1581623899_149,ok,
00001_frame001090-1581623899_349,ok,
00001_frame001092-1581623899_550,ok,
00001_frame001094-1581623899_749,ok,
00001_frame001096-1581623899_949,ok,
00001_frame001098-1581623900_150,ok,
00001_frame001100-1581623900_349,ok,
00001_frame001102-1581623900_549,ok,
00001_frame001104-1581623900_749,ok,
00001_frame001106-1581623900_949,ok,
00001_frame001108-1581623901_150,ok,
00001_frame001110-1581623901_349,ok,
00001_frame001112-1581623901_549,ok,
00001_frame001114-1581623901_749,ok,
00001_frame001116-1581623901_949,ok,
00001_frame001118-1581623902_150,ok,
00001_frame001120-1581623902_349,ok,
00001_frame001122-1581623902_549,ok,
00001_frame001124-1581623902_750,ok,
00001_frame001126-1581623902_949,ok,
00001_frame001128-1581623903_150,ok,
00001_frame001130-1581623903_349,ok,
00001_frame001132-1581623903_549,ok,
00001_frame001134-1581623903_750,ok,
00001_frame001136-1581623903_949,ok,
00001_frame001138-1581623904_150,ok,
00001_frame001140-1581623904_349,ok,
00001_frame001142-1581623904_549,ok,
00001_frame001144-1581623904_750,ok,
00001_frame001146-1581623904_950,ok,
00001_frame001148-1581623905_149,ok,
00001_frame001150-1581623905_350,ok,
00001_frame001152-1581623905_550,ok,
00001_frame001154-1581623905_750,ok,
00001_frame001156-1581623905_950,ok,
00001_frame001158-1581623906_150,ok,
00001_frame001160-1581623906_349,ok,
00001_frame001162-1581623906_550,ok,
00001_frame001164-1581623906_749,ok,
00001_frame001166-1581623906_950,ok,
00001_frame001168-1581623907_149,ok,
00001_frame001170-1581623907_349,ok,
00001_frame001172-1581623907_550,ok,
00001_frame001174-1581623907_749,ok,
00001_frame001176-1581623907_949,ok,
00001_frame001178-1581623908_149,ok,
00001_frame001180-1581623908_349,ok,
00001_frame001182-1581623908_550,ok,
00001_frame001184-1581623908_749,ok,
00001_frame001186-1581623908_950,ok,
00001_frame001188-1581623909_150,ok,
00001_frame001190-1581623909_349,ok,
00001_frame001192-1581623909_549,ok,
00001_frame001194-1581623909_749,ok,
00001_frame001196-1581623909_949,ok,
00001_frame001198-1581623910_149,ok,
00001_frame001200-1581623910_349,ok,
00001_frame001202-1581623910_549,ok,
00001_frame001204-1581623910_749,ok,
00001_frame001206-1581623910_950,ok,
00001_frame001208-1581623911_149,ok,
00001_frame001210-1581623911_349,ok,
00001_frame001212-1581623911_550,ok,
00001_frame001214-1581623911_750,ok,
00001_frame001216-1581623911_949,ok,
00001_frame001218-1581623912_149,ok,
00001_frame001220-1581623912_349,ok,
00001_frame001222-1581623912_549,ok,
00001_frame001224-1581623912_750,ok,
00001_frame001226-1581623912_949,ok,
00001_frame001228-1581623913_149,ok,
00001_frame001230-1581623913_349,ok,
00001_frame001232-1581623913_550,ok,
00001_frame001234-1581623913_749,ok,
00001_frame001236-1581623913_949,ok,
00001_frame001238-1581623914_149,ok,
00001_frame001240-1581623914_349,ok,
00001_frame001242-1581623914_549,ok,
00001_frame001244-1581623914_749,ok,
00001_frame001246-1581623914_949,ok,
00001_frame001248-1581623915_150,ok,
00001_frame001250-1581623915_349,ok,
00001_frame001252-1581623915_549,ok,
00001_frame001254-1581623915_749,ok,
00001_frame001256-1581623915_949,ok,
00001_frame001258-1581623916_149,ok,
00001_frame001260-1581623916_349,ok,
00001_frame001262-1581623916_549,ok,
00001_frame001264-1581623916_749,ok,
00001_frame001266-1581623916_949,ok,
00001_frame001268-1581623917_149,ok,
00001_frame001270-1581623917_349,ok,
00001_frame001272-1581623917_549,ok,
00001_frame001274-1581623917_749,ok,
00001_frame001276-1581623917_949,ok,
00001_frame001278-1581623918_150,ok,
00001_frame001280-1581623918_349,ok,
00001_frame001282-1581623918_550,ok,
00001_frame001284-1581623918_749,ok,
00001_frame001286-1581623918_952,ok,
00001_frame001288-1581623919_149,ok,
00001_frame001290-1581623919_349,ok,
00001_frame001292-1581623919_549,ok,
00001_frame001294-1581623919_749,ok,
00001_frame001296-1581623919_950,ok,
00001_frame001298-1581623920_150,ok,
00001_frame001300-1581623920_349,ok,
00001_frame001302-1581623920_550,ok,
00001_frame001304-1581623920_750,ok,
00001_frame001306-1581623920_950,ok,
00001_frame001308-1581623921_149,ok,
00001_frame001310-1581623921_349,ok,
00001_frame001312-1581623921_550,ok,
00001_frame001314-1581623921_750,ok,
00001_frame001316-1581623921_950,ok,
00001_frame001318-1581623922_150,ok,
00001_frame001320-1581623922_350,ok,
00001_frame001322-1581623922_550,ok,
00001_frame001324-1581623922_750,ok,
00001_frame001326-1581623922_949,ok,
00001_frame001328-1581623923_149,ok,
00001_frame001330-1581623923_350,ok,
00001_frame001332-1581623923_550,ok,
00001_frame001334-1581623923_750,ok,
00001_frame001336-1581623923_950,ok,
00001_frame001338-1581623924_149,ok,
00001_frame001340-1581623924_350,ok,
00001_frame001342-1581623924_549,ok,
00001_frame001344-1581623924_749,ok,
00001_frame001346-1581623924_950,ok,
00001_frame001348-1581623925_149,ok,
00001_frame001350-1581623925_350,ok,
00001_frame001352-1581623925_550,ok,
00001_frame001354-1581623925_750,ok,
00001_frame001356-1581623925_950,ok,
00001_frame001358-1581623926_150,ok,
00001_frame001360-1581623926_350,ok,
00001_frame001362-1581623926_549,ok,
00001_frame001364-1581623926_750,ok,
00001_frame001366-1581623926_949,ok,
00001_frame001368-1581623927_149,ok,
00001_frame001370-1581623927_350,ok,
00001_frame001372-1581623927_550,ok,
00001_frame001374-1581623927_749,ok,
00001_frame001376-1581623927_949,ok,
00001_frame001378-1581623928_150,ok,
00001_frame001380-1581623928_350,ok,
00001_frame001382-1581623928_550,ok,
00001_frame001384-1581623928_750,ok,
00001_frame001386-1581623928_950,ok,
00001_frame001388-1581623929_149,ok,
00001_frame001390-1581623929_349,ok,
00001_frame001392-1581623929_549,ok,
00001_frame001394-1581623929_750,ok,
00001_frame001396-1581623929_949,ok,
00001_frame001398-1581623930_149,ok,
00001_frame001400-1581623930_349,ok,
00001_frame001402-1581623930_549,ok,
00001_frame001404-1581623930_750,ok,
00001_frame001406-1581623930_949,ok,
00001_frame001408-1581623931_149,ok,
00001_frame001410-1581623931_349,ok,
00001_frame001412-1581623931_549,ok,
00001_frame001414-1581623931_749,ok,
00001_frame001416-1581623931_950,ok,
00001_frame001418-1581623932_149,ok,
00001_frame001420-1581623932_349,ok,
00001_frame001422-1581623932_549,ok,
00001_frame001424-1581623932_749,ok,
00001_frame001426-1581623932_949,ok,
00001_frame001428-1581623933_149,ok,
00001_frame001430-1581623933_349,ok,
00001_frame001432-1581623933_549,ok,
00001_frame001434-1581623933_750,ok,
00001_frame001436-1581623933_949,ok,
00001_frame001438-1581623934_149,ok,
00001_frame001440-1581623934_349,ok,
00001_frame001442-1581623934_549,ok,
00001_frame001444-1581623934_749,ok,
00001_frame001446-1581623934_950,ok,
00001_frame001448-1581623935_150,ok,
00001_frame001450-1581623935_349,ok,
00001_frame001452-1581623935_549,ok,
00001_frame001454-1581623935_750,ok,
00001_frame001456-1581623935_949,ok,
00001_frame001458-1581623936_150,ok,
00001_frame001460-1581623936_349,ok,
00001_frame001462-1581623936_550,ok,
00001_frame001464-1581623936_750,ok,
00001_frame001466-1581623936_950,ok,
00001_frame001468-1581623937_149,ok,
00001_frame001470-1581623937_349,ok,
00001_frame001472-1581623937_550,ok,
00001_frame001474-1581623937_749,ok,
00001_frame001476-1581623937_950,ok,
00001_frame001478-1581623938_150,ok,
00001_frame001480-1581623938_349,ok,
00001_frame001482-1581623938_550,ok,
00001_frame001484-1581623938_750,ok,
00001_frame001486-1581623938_950,ok,
00001_frame001488-1581623939_149,ok,
00001_frame001490-1581623939_349,ok,
00001_frame001492-1581623939_550,ok,
00001_frame001494-1581623939_750,ok,
00001_frame001496-1581623939_950,ok,
00001_frame001498-1581623940_149,ok,
00001_frame001500-1581623940_350,ok,
00001_frame001502-1581623940_549,ok,
00001_frame001504-1581623940_749,ok,
00001_frame001506-1581623940_949,ok,
00001_frame001508-1581623941_150,ok,
00001_frame001510-1581623941_349,ok,
00001_frame001512-1581623941_550,ok,
00001_frame001514-1581623941_750,ok,
00001_frame001516-1581623941_950,ok,
00001_frame001518-1581623942_149,ok,
00001_frame001520-1581623942_350,ok,
00001_frame001522-1581623942_550,ok,
00001_frame001524-1581623942_750,ok,
00001_frame001526-1581623942_950,ok,
00001_frame001528-1581623943_149,ok,
00001_frame001530-1581623943_350,ok,
00001_frame001532-1581623943_550,ok,
00001_frame001534-1581623943_749,ok,
00001_frame001536-1581623943_950,ok,
00001_frame001538-1581623944_149,ok,
00001_frame001540-1581623944_349,ok,
00001_frame001542-1581623944_549,ok,
00001_frame001544-1581623944_749,ok,
00001_frame001546-1581623944_950,ok,
00001_frame001548-1581623945_149,ok,
00001_frame001550-1581623945_349,ok,
00001_frame001552-1581623945_549,ok,
00001_frame001554-1581623945_749,ok,
00001_frame001556-1581623945_949,ok,
00001_frame001558-1581623946_150,ok,
00001_frame001560-1581623946_349,ok,
00001_frame001562-1581623946_550,ok,
00001_frame001564-1581623946_749,ok,
00001_frame001566-1581623946_950,ok,
00001_frame001568-1581623947_149,ok,
00001_frame001570-1581623947_349,ok,
00001_frame001572-1581623947_549,ok,
00001_frame001574-1581623947_750,ok,
00001_frame001576-1581623947_950,ok,
00001_frame001578-1581623948_149,ok,
00001_frame001580-1581623948_350,ok,
00001_frame001582-1581623948_549,ok,
00001_frame001584-1581623948_749,ok,
00001_frame001586-1581623948_949,ok,
00001_frame001588-1581623949_150,ok,
00001_frame001590-1581623949_350,ok,
00001_frame001592-1581623949_549,ok,
00001_frame001594-1581623949_749,ok,
00001_frame001596-1581623949_949,ok,
00001_frame001598-1581623950_149,ok,
00001_frame001600-1581623950_350,ok,
00001_frame001602-1581623950_550,ok,
00001_frame001604-1581623950_749,ok,
00001_frame001606-1581623950_949,ok,
00001_frame001608-1581623951_150,ok,
00001_frame001610-1581623951_349,ok,
00001_frame001612-1581623951_549,ok,
00001_frame001614-1581623951_750,ok,
00001_frame001616-1581623951_950,ok,
00001_frame001618-1581623952_149,ok,
00001_frame001620-1581623952_349,ok,
00001_frame001622-1581623952_549,ok,
00001_frame001624-1581623952_749,ok,
00001_frame001626-1581623952_949,ok,
00001_frame001628-1581623953_149,ok,
00001_frame001630-1581623953_350,ok,
00001_frame001632-1581623953_550,ok,
00001_frame001634-1581623953_750,ok,
00001_frame001636-1581623953_949,ok,
00001_frame001638-1581623954_149,ok,
00001_frame001640-1581623954_349,ok,
00001_frame001642-1581623954_549,ok,
00001_frame001644-1581623954_750,ok,
00001_frame001646-1581623954_949,ok,
00001_frame001648-1581623955_149,ok,
00001_frame001650-1581623955_349,ok,
00001_frame001652-1581623955_549,ok,
00001_frame001654-1581623955_750,ok,
00001_frame001656-1581623955_949,ok,
00001_frame001658-1581623956_149,ok,
00001_frame001660-1581623956_350,ok,
00001_frame001662-1581623956_549,ok,
00001_frame001664-1581623956_750,ok,
00001_frame001666-1581623956_949,ok,
00001_frame001668-1581623957_149,ok,
00001_frame001670-1581623957_350,ok,
00001_frame001672-1581623957_549,ok,
00001_frame001674-1581623957_749,ok,
00001_frame001676-1581623957_949,ok,
00001_frame001678-1581623958_149,ok,
00001_frame001680-1581623958_349,ok,
00001_frame001682-1581623958_550,ok,
00001_frame001684-1581623958_749,ok,
00001_frame001686-1581623958_949,ok,
00001_frame001688-1581623959_150,ok,
00001_frame001690-1581623959_349,ok,
00001_frame001692-1581623959_550,ok,
00001_frame001694-1581623959_749,ok,
00001_frame001696-1581623959_950,ok,
00001_frame001698-1581623960_149,ok,
00001_frame001700-1581623960_349,ok,
00001_frame001702-1581623960_549,ok,
00001_frame001704-1581623960_750,ok,
00001_frame001706-1581623960_949,ok,
00001_frame001708-1581623961_149,ok,
00001_frame001710-1581623961_350,ok,
00001_frame001712-1581623961_549,ok,
00001_frame001714-1581623961_749,ok,
00001_frame001716-1581623961_950,ok,
00001_frame001718-1581623962_150,ok,
00001_frame001720-1581623962_350,ok,
00001_frame001722-1581623962_550,ok,
00001_frame001724-1581623962_749,ok,
00001_frame001726-1581623962_951,ok,
00001_frame001728-1581623963_149,ok,
00001_frame001730-1581623963_349,ok,
00001_frame001732-1581623963_550,ok,
00001_frame001734-1581623963_750,ok,
00001_frame001736-1581623963_949,ok,
00001_frame001738-1581623964_150,ok,
00001_frame001740-1581623964_349,ok,
00001_frame001742-1581623964_550,ok,
00001_frame001744-1581623964_750,ok,
00001_frame001746-1581623964_950,ok,
00001_frame001748-1581623965_150,ok,
00001_frame001750-1581623965_350,ok,
00001_frame001752-1581623965_550,ok,
00001_frame001754-1581623965_749,ok,
00001_frame001756-1581623965_950,ok,
00001_frame001758-1581623966_150,ok,
00001_frame001760-1581623966_349,ok,
00001_frame001762-1581623966_549,ok,
00001_frame001764-1581623966_750,ok,
00001_frame001766-1581623966_950,ok,
00001_frame001768-1581623967_150,ok,
00001_frame001770-1581623967_350,ok,
00001_frame001772-1581623967_549,ok,
00001_frame001774-1581623967_749,ok,
00001_frame001776-1581623967_949,ok,
00001_frame001778-1581623968_149,ok,
00001_frame001780-1581623968_349,ok,
00001_frame001782-1581623968_549,ok,
00001_frame001784-1581623968_749,ok,
00001_frame001786-1581623968_950,ok,
00001_frame001788-1581623969_149,ok,
00001_frame001790-1581623969_350,ok,
00001_frame001792-1581623969_549,ok,
00001_frame001794-1581623969_750,ok,
00001_frame001796-1581623969_949,ok,
00001_frame001798-1581623970_150,ok,
00001_frame001800-1581623970_350,ok,
00001_frame001802-1581623970_549,ok,
00001_frame001804-1581623970_750,ok,
00001_frame001806-1581623970_950,ok,
00001_frame001808-1581623971_150,ok,
00001_frame001810-1581623971_349,ok,
00001_frame001812-1581623971_549,ok,
00001_frame001814-1581623971_749,ok,
00001_frame001816-1581623971_949,ok,
00001_frame001818-1581623972_150,ok,
00001_frame001820-1581623972_349,ok,
00001_frame001822-1581623972_549,ok,
00001_frame001824-1581623972_750,ok,
00001_frame001826-1581623972_949,ok,
00001_frame001828-1581623973_149,ok,
00001_frame001830-1581623973_350,ok,
00001_frame001832-1581623973_550,ok,
00001_frame001834-1581623973_750,ok,
00001_frame001836-1581623973_950,ok,
00001_frame001838-1581623974_149,ok,
00001_frame001840-1581623974_350,ok,
00001_frame001842-1581623974_549,ok,
00001_frame001844-1581623974_749,ok,
00001_frame001846-1581623974_950,ok,
00001_frame001848-1581623975_149,ok,
00001_frame001850-1581623975_349,ok,
00001_frame001852-1581623975_549,ok,
00001_frame001854-1581623975_749,ok,
00001_frame001856-1581623975_949,ok,
00001_frame001858-1581623976_150,ok,
00001_frame001860-1581623976_350,ok,
00001_frame001862-1581623976_549,ok,
00001_frame001864-1581623976_749,ok,
00001_frame001866-1581623976_949,ok,
00001_frame001868-1581623977_150,ok,
00001_frame001870-1581623977_350,ok,
00001_frame001872-1581623977_550,ok,
00001_frame001874-1581623977_750,ok,
00001_frame001876-1581623977_950,ok,
00001_frame001878-1581623978_150,ok,
00001_frame001880-1581623978_349,ok,
00001_frame001882-1581623978_550,ok,
00001_frame001884-1581623978_750,ok,
00001_frame001886-1581623978_952,ok,
00001_frame001888-1581623979_149,ok,
00001_frame001890-1581623979_350,ok,
00001_frame001892-1581623979_550,ok,
00001_frame001894-1581623979_749,ok,
00001_frame001896-1581623979_949,ok,
00001_frame001898-1581623980_149,ok,
00001_frame001900-1581623980_349,ok,
00001_frame001902-1581623980_550,ok,
00001_frame001904-1581623980_749,ok,
00001_frame001906-1581623980_949,ok,
00001_frame001908-1581623981_149,ok,
00001_frame001910-1581623981_349,ok,
00001_frame001912-1581623981_549,ok,
00001_frame001914-1581623981_749,ok,
00001_frame001916-1581623981_949,ok,
00001_frame001918-1581623982_149,ok,
00001_frame001920-1581623982_349,ok,
00001_frame001922-1581623982_549,ok,
00001_frame001924-1581623982_749,ok,
00001_frame001926-1581623982_949,ok,
00001_frame001928-1581623983_149,ok,
00001_frame001930-1581623983_349,ok,
00001_frame001932-1581623983_549,ok,
00001_frame001934-1581623983_749,ok,
00001_frame001936-1581623983_949,ok,
00001_frame001938-1581623984_149,ok,
00001_frame001940-1581623984_349,ok,
00001_frame001942-1581623984_549,ok,
00001_frame001944-1581623984_749,ok,
00001_frame001946-1581623984_949,ok,
00001_frame001948-1581623985_150,ok,
00001_frame001950-1581623985_349,ok,
00001_frame001952-1581623985_550,ok,
00001_frame001954-1581623985_749,ok,
00001_frame001956-1581623985_949,ok,
00001_frame001958-1581623986_149,ok,
00001_frame001960-1581623986_349,ok,
00001_frame001962-1581623986_549,ok,
00001_frame001964-1581623986_749,ok,
00001_frame001966-1581623986_949,ok,
00001_frame001968-1581623987_149,ok,
00001_frame001970-1581623987_349,ok,
00001_frame001972-1581623987_550,ok,
00001_frame001974-1581623987_749,ok,
00001_frame001976-1581623987_949,ok,
00001_frame001978-1581623988_149,ok,
00001_frame001980-1581623988_349,ok,
00001_frame001982-1581623988_550,ok,
00001_frame001984-1581623988_750,ok,
00001_frame001986-1581623988_950,ok,
00001_frame001988-1581623989_149,ok,
00001_frame001990-1581623989_350,ok,
00001_frame001992-1581623989_549,ok,
00001_frame001994-1581623989_750,ok,
00001_frame001996-1581623989_950,ok,
00001_frame001998-1581623990_149,ok,
00001_frame002000-1581623990_350,ok,
00001_frame002002-1581623990_549,ok,
00001_frame002004-1581623990_749,ok,
00001_frame002006-1581623990_949,ok,
00001_frame002008-1581623991_150,ok,
00001_frame002010-1581623991_349,ok,
00001_frame002012-1581623991_550,ok,
00001_frame002014-1581623991_750,ok,
00001_frame002016-1581623991_950,ok,
00001_frame002018-1581623992_149,ok,
00001_frame002020-1581623992_349,ok,
00001_frame002022-1581623992_550,ok,
00001_frame002024-1581623992_749,ok,
00001_frame002026-1581623992_950,ok,
00001_frame002028-1581623993_150,ok,
00001_frame002030-1581623993_349,ok,
00001_frame002032-1581623993_549,ok,
00001_frame002034-1581623993_749,ok,
00001_frame002036-1581623993_950,ok,
00001_frame002038-1581623994_150,ok,
