dataset,split,sample_id,source_split,source_sample_name,image_filename,mask_filename,image_relpath,mask_relpath,width,height,source_encoding,source_image,source_mask
YCOR,train,ycor_train_000245,train,iid000317,ycor_train_000245.jpg,ycor_train_000245.png,images/train/ycor_train_000245.jpg,masks/train/ycor_train_000245.png,1024,544,rgb_palette,train/iid000317/rgb.jpg,train/iid000317/labels.png
YCOR,train,ycor_train_000246,train,iid000318,ycor_train_000246.jpg,ycor_train_000246.png,images/train/ycor_train_000246.jpg,masks/train/ycor_train_000246.png,1024,544,rgb_palette,train/iid000318/rgb.jpg,train/iid000318/labels.png
YCOR,train,ycor_train_000247,train,iid000319,ycor_train_000247.jpg,ycor_train_000247.png,images/train/ycor_train_000247.jpg,masks/train/ycor_train_000247.png,1024,544,rgb_palette,train/iid000319/rgb.jpg,train/iid000319/labels.png
YCOR,train,ycor_train_000248,train,iid000320,ycor_train_000248.jpg,ycor_train_000248.png,images/train/ycor_train_000248.jpg,masks/train/ycor_train_000248.png,1024,544,rgb_palette,train/iid000320/rgb.jpg,train/iid000320/labels.png
YCOR,train,ycor_train_000249,train,iid000321,ycor_train_000249.jpg,ycor_train_000249.png,images/train/ycor_train_000249.jpg,masks/train/ycor_train_000249.png,1024,544,rgb_palette,train/iid000321/rgb.jpg,train/iid000321/labels.png
YCOR,train,ycor_train_000250,train,iid000322,ycor_train_000250.jpg,ycor_train_000250.png,images/train/ycor_train_000250.jpg,masks/train/ycor_train_000250.png,1024,544,rgb_palette,train/iid000322/rgb.jpg,train/iid000322/labels.png
YCOR,train,ycor_train_000251,train,iid000323,ycor_train_000251.jpg,ycor_train_000251.png,images/train/ycor_train_000251.jpg,masks/train/ycor_train_000251.png,1024,544,rgb_palette,train/iid000323/rgb.jpg,train/iid000323/labels.png
YCOR,train,ycor_train_000252,train,iid000324,ycor_train_000252.jpg,ycor_train_000252.png,images/train/ycor_train_000252.jpg,masks/train/ycor_train_000252.png,1024,544,rgb_palette,train/iid000324/rgb.jpg,train/iid000324/labels.png
YCOR,train,ycor_train_000253,train,iid000325,ycor_train_000253.jpg,ycor_train_000253.png,images/train/ycor_train_000253.jpg,masks/train/ycor_train_000253.png,1024,544,rgb_palette,train/iid000325/rgb.jpg,train/iid000325/labels.png
YCOR,train,ycor_train_000254,train,iid000326,ycor_train_000254.jpg,ycor_train_000254.png,images/train/ycor_train_000254.jpg,masks/train/ycor_train_000254.png,1024,544,rgb_palette,train/iid000326/rgb.jpg,train/iid000326/labels.png
YCOR,train,ycor_train_000255,train,iid000327,ycor_train_000255.jpg,ycor_train_000255.png,images/train/ycor_train_000255.jpg,masks/train/ycor_train_000255.png,1024,544,rgb_palette,train/iid000327/rgb.jpg,train/iid000327/labels.png
YCOR,train,ycor_train_000256,train,iid000328,ycor_train_000256.jpg,ycor_train_000256.png,images/train/ycor_train_000256.jpg,masks/train/ycor_train_000256.png,1024,544,rgb_palette,train/iid000328/rgb.jpg,train/iid000328/labels.png
YCOR,train,ycor_train_000257,train,iid000329,ycor_train_000257.jpg,ycor_train_000257.png,images/train/ycor_train_000257.jpg,masks/train/ycor_train_000257.png,1024,544,rgb_palette,train/iid000329/rgb.jpg,train/iid000329/labels.png
YCOR,train,ycor_train_000258,train,iid000330,ycor_train_000258.jpg,ycor_train_000258.png,images/train/ycor_train_000258.jpg,masks/train/ycor_train_000258.png,1024,544,rgb_palette,train/iid000330/rgb.jpg,train/iid000330/labels.png
YCOR,train,ycor_train_000259,train,iid000331,ycor_train_000259.jpg,ycor_train_000259.png,images/train/ycor_train_000259.jpg,masks/train/ycor_train_000259.png,1024,544,rgb_palette,train/iid000331/rgb.jpg,train/iid000331/labels.png
YCOR,train,ycor_train_000260,train,iid000332,ycor_train_000260.jpg,ycor_train_000260.png,images/train/ycor_train_000260.jpg,masks/train/ycor_train_000260.png,1024,544,rgb_palette,train/iid000332/rgb.jpg,train/iid000332/labels.png
YCOR,train,ycor_train_000261,train,iid000333,ycor_train_000261.jpg,ycor_train_000261.png,images/train/ycor_train_000261.jpg,masks/train/ycor_train_000261.png,1024,544,rgb_palette,train/iid000333/rgb.jpg,train/iid000333/labels.png
YCOR,train,ycor_train_000262,train,iid000334,ycor_train_000262.jpg,ycor_train_000262.png,images/train/ycor_train_000262.jpg,masks/train/ycor_train_000262.png,1024,544,rgb_palette,train/iid000334/rgb.jpg,train/iid000334/labels.png
YCOR,train,ycor_train_000263,train,iid000335,ycor_train_000263.jpg,ycor_train_000263.png,images/train/ycor_train_000263.jpg,masks/train/ycor_train_000263.png,1024,544,rgb_palette,train/iid000335/rgb.jpg,train/iid000335/labels.png
YCOR,train,ycor_train_000264,train,iid000336,ycor_train_000264.jpg,ycor_train_000264.png,images/train/ycor_train_000264.jpg,masks/train/ycor_train_000264.png,1024,544,rgb_palette,train/iid000336/rgb.jpg,train/iid000336/labels.png
YCOR,train,ycor_train_000265,train,iid000337,ycor_train_000265.jpg,ycor_train_000265.png,images/train/ycor_train_000265.jpg,masks/train/ycor_train_000265.png,1024,544,rgb_palette,train/iid000337/rgb.jpg,train/iid000337/labels.png
YCOR,train,ycor_train_000266,train,iid000338,ycor_train_000266.jpg,ycor_train_000266.png,images/train/ycor_train_000266.jpg,masks/train/ycor_train_000266.png,1024,544,rgb_palette,train/iid000338/rgb.jpg,train/iid000338/labels.png
YCOR,train,ycor_train_000267,train,iid000339,ycor_train_000267.jpg,ycor_train_000267.png,images/train/ycor_train_000267.jpg,masks/train/ycor_train_000267.png,1024,544,rgb_palette,train/iid000339/rgb.jpg,train/iid000339/labels.png
YCOR,train,ycor_train_000268,train,iid000340,ycor_train_000268.jpg,ycor_train_000268.png,images/train/ycor_train_000268.jpg,masks/train/ycor_train_000268.png,1024,544,rgb_palette,train/iid000340/rgb.jpg,train/iid000340/labels.png
YCOR,train,ycor_train_000269,train,iid000341,ycor_train_000269.jpg,ycor_train_000269.png,images/train/ycor_train_000269.jpg,masks/train/ycor_train_000269.png,1024,544,rgb_palette,train/iid000341/rgb.jpg,train/iid000341/labels.png
YCOR,train,ycor_train_000270,train,iid000342,ycor_train_000270.jpg,ycor_train_000270.png,images/train/ycor_train_000270.jpg,masks/train/ycor_train_000270.png,1024,544,rgb_palette,train/iid000342/rgb.jpg,train/iid000342/labels.png
YCOR,train,ycor_train_000271,train,iid000343,ycor_train_000271.jpg,ycor_train_000271.png,images/train/ycor_train_000271.jpg,masks/train/ycor_train_000271.png,1024,544,rgb_palette,train/iid000343/rgb.jpg,train/iid000343/labels.png
YCOR,train,ycor_train_000272,train,iid000344,ycor_train_000272.jpg,ycor_train_000272.png,images/train/ycor_train_000272.jpg,masks/train/ycor_train_000272.png,1024,544,rgb_palette,train/iid000344/rgb.jpg,train/iid000344/labels.png
YCOR,train,ycor_train_000273,train,iid000345,ycor_train_000273.jpg,ycor_train_000273.png,images/train/ycor_train_000273.jpg,masks/train/ycor_train_000273.png,1024,544,rgb_palette,train/iid000345/rgb.jpg,train/iid000345/labels.png
YCOR,train,ycor_train_000274,train,iid000346,ycor_train_000274.jpg,ycor_train_000274.png,images/train/ycor_train_000274.jpg,masks/train/ycor_train_000274.png,1024,544,rgb_palette,train/iid000346/rgb.jpg,train/iid000346/labels.png
YCOR,train,ycor_train_000275,train,iid000347,ycor_train_000275.jpg,ycor_train_000275.png,images/train/ycor_train_000275.jpg,masks/train/ycor_train_000275.png,1024,544,rgb_palette,train/iid000347/rgb.jpg,train/iid000347/labels.png
YCOR,train,ycor_train_000276,train,iid000348,ycor_train_000276.jpg,ycor_train_000276.png,images/train/ycor_train_000276.jpg,masks/train/ycor_train_000276.png,1024,544,rgb_palette,train/iid000348/rgb.jpg,train/iid000348/labels.png
YCOR,train,ycor_train_000277,train,iid000349,ycor_train_000277.jpg,ycor_train_000277.png,images/train/ycor_train_000277.jpg,masks/train/ycor_train_000277.png,1024,544,rgb_palette,train/iid000349/rgb.jpg,train/iid000349/labels.png
YCOR,train,ycor_train_000278,train,iid000350,ycor_train_000278.jpg,ycor_train_000278.png,images/train/ycor_train_000278.jpg,masks/train/ycor_train_000278.png,1024,544,rgb_palette,train/iid000350/rgb.jpg,train/iid000350/labels.png
YCOR,train,ycor_train_000279,train,iid000351,ycor_train_000279.jpg,ycor_train_000279.png,images/train/ycor_train_000279.jpg,masks/train/ycor_train_000279.png,1024,544,rgb_palette,train/iid000351/rgb.jpg,train/iid000351/labels.png
YCOR,train,ycor_train_000280,train,iid000352,ycor_train_000280.jpg,ycor_train_000280.png,images/train/ycor_train_000280.jpg,masks/train/ycor_train_000280.png,1024,544,rgb_palette,train/iid000352/rgb.jpg,train/iid000352/labels.png
YCOR,train,ycor_train_000281,train,iid000353,ycor_train_000281.jpg,ycor_train_000281.png,images/train/ycor_train_000281.jpg,masks/train/ycor_train_000281.png,1024,544,rgb_palette,train/iid000353/rgb.jpg,train/iid000353/labels.png
YCOR,train,ycor_train_000282,train,iid000354,ycor_train_000282.jpg,ycor_train_000282.png,images/train/ycor_train_000282.jpg,masks/train/ycor_train_000282.png,1024,544,rgb_palette,train/iid000354/rgb.jpg,train/iid000354/labels.png
YCOR,train,ycor_train_000283,train,iid000357,ycor_train_000283.jpg,ycor_train_000283.png,images/train/ycor_train_000283.jpg,masks/train/ycor_train_000283.png,1024,544,rgb_palette,train/iid000357/rgb.jpg,train/iid000357/labels.png
YCOR,train,ycor_train_000284,train,iid000358,ycor_train_000284.jpg,ycor_train_000284.png,images/train/ycor_train_000284.jpg,masks/train/ycor_train_000284.png,1024,544,rgb_palette,train/iid000358/rgb.jpg,train/iid000358/labels.png
YCOR,train,ycor_train_000285,train,iid000359,ycor_train_000285.jpg,ycor_train_000285.png,images/train/ycor_train_000285.jpg,masks/train/ycor_train_000285.png,1024,544,rgb_palette,train/iid000359/rgb.jpg,train/iid000359/labels.png
YCOR,train,ycor_train_000286,train,iid000360,ycor_train_000286.jpg,ycor_train_000286.png,images/train/ycor_train_000286.jpg,masks/train/ycor_train_000286.png,1024,544,rgb_palette,train/iid000360/rgb.jpg,train/iid000360/labels.png
YCOR,train,ycor_train_000287,train,iid000362,ycor_train_000287.jpg,ycor_train_000287.png,images/train/ycor_train_000287.jpg,masks/train/ycor_train_000287.png,1024,544,rgb_palette,train/iid000362/rgb.jpg,train/iid000362/labels.png
YCOR,train,ycor_train_000288,train,iid000368,ycor_train_000288.jpg,ycor_train_000288.png,images/train/ycor_train_000288.jpg,masks/train/ycor_train_000288.png,1024,544,rgb_palette,train/iid000368/rgb.jpg,train/iid000368/labels.png
YCOR,train,ycor_train_000289,train,iid000369,ycor_train_000289.jpg,ycor_train_000289.png,images/train/ycor_train_000289.jpg,masks/train/ycor_train_000289.png,1024,544,rgb_palette,train/iid000369/rgb.jpg,train/iid000369/labels.png
YCOR,train,ycor_train_000290,train,iid000370,ycor_train_000290.jpg,ycor_train_000290.png,images/train/ycor_train_000290.jpg,masks/train/ycor_train_000290.png,1024,544,rgb_palette,train/iid000370/rgb.jpg,train/iid000370/labels.png
YCOR,train,ycor_train_000291,train,iid000371,ycor_train_000291.jpg,ycor_train_000291.png,images/train/ycor_train_000291.jpg,masks/train/ycor_train_000291.png,1024,544,rgb_palette,train/iid000371/rgb.jpg,train/iid000371/labels.png
YCOR,train,ycor_train_000292,train,iid000372,ycor_train_000292.jpg,ycor_train_000292.png,images/train/ycor_train_000292.jpg,masks/train/ycor_train_000292.png,1024,544,rgb_palette,train/iid000372/rgb.jpg,train/iid000372/labels.png
YCOR,train,ycor_train_000293,train,iid000373,ycor_train_000293.jpg,ycor_train_000293.png,images/train/ycor_train_000293.jpg,masks/train/ycor_train_000293.png,1024,544,rgb_palette,train/iid000373/rgb.jpg,train/iid000373/labels.png
YCOR,train,ycor_train_000294,train,iid000374,ycor_train_000294.jpg,ycor_train_000294.png,images/train/ycor_train_000294.jpg,masks/train/ycor_train_000294.png,1024,544,rgb_palette,train/iid000374/rgb.jpg,train/iid000374/labels.png
YCOR,train,ycor_train_000295,train,iid000375,ycor_train_000295.jpg,ycor_train_000295.png,images/train/ycor_train_000295.jpg,masks/train/ycor_train_000295.png,1024,544,rgb_palette,train/iid000375/rgb.jpg,train/iid000375/labels.png
YCOR,train,ycor_train_000296,train,iid000376,ycor_train_000296.jpg,ycor_train_000296.png,images/train/ycor_train_000296.jpg,masks/train/ycor_train_000296.png,1024,544,rgb_palette,train/iid000376/rgb.jpg,train/iid000376/labels.png
YCOR,train,ycor_train_000297,train,iid000377,ycor_train_000297.jpg,ycor_train_000297.png,images/train/ycor_train_000297.jpg,masks/train/ycor_train_000297.png,1024,544,rgb_palette,train/iid000377/rgb.jpg,train/iid000377/labels.png
YCOR,train,ycor_train_000298,train,iid000378,ycor_train_000298.jpg,ycor_train_000298.png,images/train/ycor_train_000298.jpg,masks/train/ycor_train_000298.png,1024,544,rgb_palette,train/iid000378/rgb.jpg,train/iid000378/labels.png
YCOR,train,ycor_train_000299,train,iid000379,ycor_train_000299.jpg,ycor_train_000299.png,images/train/ycor_train_000299.jpg,masks/train/ycor_train_000299.png,1024,544,rgb_palette,train/iid000379/rgb.jpg,train/iid000379/labels.png
YCOR,train,ycor_train_000300,train,iid000380,ycor_train_000300.jpg,ycor_train_000300.png,images/train/ycor_train_000300.jpg,masks/train/ycor_train_000300.png,1024,544,rgb_palette,train/iid000380/rgb.jpg,train/iid000380/labels.png
YCOR,train,ycor_train_000301,train,iid000382,ycor_train_000301.jpg,ycor_train_000301.png,images/train/ycor_train_000301.jpg,masks/train/ycor_train_000301.png,1024,544,rgb_palette,train/iid000382/rgb.jpg,train/iid000382/labels.png
YCOR,train,ycor_train_000302,train,iid000383,ycor_train_000302.jpg,ycor_train_000302.png,images/train/ycor_train_000302.jpg,masks/train/ycor_train_000302.png,1024,544,rgb_palette,train/iid000383/rgb.jpg,train/iid000383/labels.png
YCOR,train,ycor_train_000303,train,iid000384,ycor_train_000303.jpg,ycor_train_000303.png,images/train/ycor_train_000303.jpg,masks/train/ycor_train_000303.png,1024,544,rgb_palette,train/iid000384/rgb.jpg,train/iid000384/labels.png
YCOR,train,ycor_train_000304,train,iid000385,ycor_train_000304.jpg,ycor_train_000304.png,images/train/ycor_train_000304.jpg,masks/train/ycor_train_000304.png,1024,544,rgb_palette,train/iid000385/rgb.jpg,train/iid000385/labels.png
YCOR,train,ycor_train_000305,train,iid000386,ycor_train_000305.jpg,ycor_train_000305.png,images/train/ycor_train_000305.jpg,masks/train/ycor_train_000305.png,1024,544,rgb_palette,train/iid000386/rgb.jpg,train/iid000386/labels.png
YCOR,train,ycor_train_000306,train,iid000387,ycor_train_000306.jpg,ycor_train_000306.png,images/train/ycor_train_000306.jpg,masks/train/ycor_train_000306.png,1024,544,rgb_palette,train/iid000387/rgb.jpg,train/iid000387/labels.png
YCOR,train,ycor_train_000307,train,iid000388,ycor_train_000307.jpg,ycor_train_000307.png,images/train/ycor_train_000307.jpg,masks/train/ycor_train_000307.png,1024,544,rgb_palette,train/iid000388/rgb.jpg,train/iid000388/labels.png
YCOR,train,ycor_train_000308,train,iid000389,ycor_train_000308.jpg,ycor_train_000308.png,images/train/ycor_train_000308.jpg,masks/train/ycor_train_000308.png,1024,544,rgb_palette,train/iid000389/rgb.jpg,train/iid000389/labels.png
YCOR,train,ycor_train_000309,train,iid000390,ycor_train_000309.jpg,ycor_train_000309.png,images/train/ycor_train_000309.jpg,masks/train/ycor_train_000309.png,1024,544,rgb_palette,train/iid000390/rgb.jpg,train/iid000390/labels.png
YCOR,train,ycor_train_000310,train,iid000391,ycor_train_000310.jpg,ycor_train_000310.png,images/train/ycor_train_000310.jpg,masks/train/ycor_train_000310.png,1024,544,rgb_palette,train/iid000391/rgb.jpg,train/iid000391/labels.png
YCOR,train,ycor_train_000311,train,iid000392,ycor_train_000311.jpg,ycor_train_000311.png,images/train/ycor_train_000311.jpg,masks/train/ycor_train_000311.png,1024,544,rgb_palette,train/iid000392/rgb.jpg,train/iid000392/labels.png
YCOR,train,ycor_train_000312,train,iid000393,ycor_train_000312.jpg,ycor_train_000312.png,images/train/ycor_train_000312.jpg,masks/train/ycor_train_000312.png,1024,544,rgb_palette,train/iid000393/rgb.jpg,train/iid000393/labels.png
YCOR,train,ycor_train_000313,train,iid000394,ycor_train_000313.jpg,ycor_train_000313.png,images/train/ycor_train_000313.jpg,masks/train/ycor_train_000313.png,1024,544,rgb_palette,train/iid000394/rgb.jpg,train/iid000394/labels.png
YCOR,train,ycor_train_000314,train,iid000395,ycor_train_000314.jpg,ycor_train_000314.png,images/train/ycor_train_000314.jpg,masks/train/ycor_train_000314.png,1024,544,rgb_palette,train/iid000395/rgb.jpg,train/iid000395/labels.png
YCOR,train,ycor_train_000315,train,iid000396,ycor_train_000315.jpg,ycor_train_000315.png,images/train/ycor_train_000315.jpg,masks/train/ycor_train_000315.png,1024,544,rgb_palette,train/iid000396/rgb.jpg,train/iid000396/labels.png
YCOR,train,ycor_train_000316,train,iid000397,ycor_train_000316.jpg,ycor_train_000316.png,images/train/ycor_train_000316.jpg,masks/train/ycor_train_000316.png,1024,544,rgb_palette,train/iid000397/rgb.jpg,train/iid000397/labels.png
YCOR,train,ycor_train_000317,train,iid000398,ycor_train_000317.jpg,ycor_train_000317.png,images/train/ycor_train_000317.jpg,masks/train/ycor_train_000317.png,1024,544,rgb_palette,train/iid000398/rgb.jpg,train/iid000398/labels.png
YCOR,train,ycor_train_000318,train,iid000399,ycor_train_000318.jpg,ycor_train_000318.png,images/train/ycor_train_000318.jpg,masks/train/ycor_train_000318.png,1024,544,rgb_palette,train/iid000399/rgb.jpg,train/iid000399/labels.png
YCOR,train,ycor_train_000319,train,iid000412,ycor_train_000319.jpg,ycor_train_000319.png,images/train/ycor_train_000319.jpg,masks/train/ycor_train_000319.png,1024,544,rgb_palette,train/iid000412/rgb.jpg,train/iid000412/labels.png
YCOR,train,ycor_train_000320,train,iid000413,ycor_train_000320.jpg,ycor_train_000320.png,images/train/ycor_train_000320.jpg,masks/train/ycor_train_000320.png,1024,544,rgb_palette,train/iid000413/rgb.jpg,train/iid000413/labels.png
YCOR,train,ycor_train_000321,train,iid000414,ycor_train_000321.jpg,ycor_train_000321.png,images/train/ycor_train_000321.jpg,masks/train/ycor_train_000321.png,1024,544,rgb_palette,train/iid000414/rgb.jpg,train/iid000414/labels.png
YCOR,train,ycor_train_000322,train,iid000415,ycor_train_000322.jpg,ycor_train_000322.png,images/train/ycor_train_000322.jpg,masks/train/ycor_train_000322.png,1024,544,rgb_palette,train/iid000415/rgb.jpg,train/iid000415/labels.png
YCOR,train,ycor_train_000323,train,iid000416,ycor_train_000323.jpg,ycor_train_000323.png,images/train/ycor_train_000323.jpg,masks/train/ycor_train_000323.png,1024,544,rgb_palette,train/iid000416/rgb.jpg,train/iid000416/labels.png
YCOR,train,ycor_train_000324,train,iid000417,ycor_train_000324.jpg,ycor_train_000324.png,images/train/ycor_train_000324.jpg,masks/train/ycor_train_000324.png,1024,544,rgb_palette,train/iid000417/rgb.jpg,train/iid000417/labels.png
YCOR,train,ycor_train_000325,train,iid000418,ycor_train_000325.jpg,ycor_train_000325.png,images/train/ycor_train_000325.jpg,masks/train/ycor_train_000325.png,1024,544,rgb_palette,train/iid000418/rgb.jpg,train/iid000418/labels.png
YCOR,train,ycor_train_000326,train,iid000419,ycor_train_000326.jpg,ycor_train_000326.png,images/train/ycor_train_000326.jpg,masks/train/ycor_train_000326.png,1024,544,rgb_palette,train/iid000419/rgb.jpg,train/iid000419/labels.png
YCOR,train,ycor_train_000327,train,iid000420,ycor_train_000327.jpg,ycor_train_000327.png,images/train/ycor_train_000327.jpg,masks/train/ycor_train_000327.png,1024,544,rgb_palette,train/iid000420/rgb.jpg,train/iid000420/labels.png
YCOR,train,ycor_train_000328,train,iid000421,ycor_train_000328.jpg,ycor_train_000328.png,images/train/ycor_train_000328.jpg,masks/train/ycor_train_000328.png,1024,544,rgb_palette,train/iid000421/rgb.jpg,train/iid000421/labels.png
YCOR,train,ycor_train_000329,train,iid000422,ycor_train_000329.jpg,ycor_train_000329.png,images/train/ycor_train_000329.jpg,masks/train/ycor_train_000329.png,1024,544,rgb_palette,train/iid000422/rgb.jpg,train/iid000422/labels.png
YCOR,train,ycor_train_000330,train,iid000423,ycor_train_000330.jpg,ycor_train_000330.png,images/train/ycor_train_000330.jpg,masks/train/ycor_train_000330.png,1024,544,rgb_palette,train/iid000423/rgb.jpg,train/iid000423/labels.png
YCOR,train,ycor_train_000331,train,iid000424,ycor_train_000331.jpg,ycor_train_000331.png,images/train/ycor_train_000331.jpg,masks/train/ycor_train_000331.png,1024,544,rgb_palette,train/iid000424/rgb.jpg,train/iid000424/labels.png
YCOR,train,ycor_train_000332,train,iid000425,ycor_train_000332.jpg,ycor_train_000332.png,images/train/ycor_train_000332.jpg,masks/train/ycor_train_000332.png,1024,544,rgb_palette,train/iid000425/rgb.jpg,train/iid000425/labels.png
YCOR,train,ycor_train_000333,train,iid000426,ycor_train_000333.jpg,ycor_train_000333.png,images/train/ycor_train_000333.jpg,masks/train/ycor_train_000333.png,1024,544,rgb_palette,train/iid000426/rgb.jpg,train/iid000426/labels.png
YCOR,train,ycor_train_000334,train,iid000427,ycor_train_000334.jpg,ycor_train_000334.png,images/train/ycor_train_000334.jpg,masks/train/ycor_train_000334.png,1024,544,rgb_palette,train/iid000427/rgb.jpg,train/iid000427/labels.png
YCOR,train,ycor_train_000335,train,iid000428,ycor_train_000335.jpg,ycor_train_000335.png,images/train/ycor_train_000335.jpg,masks/train/ycor_train_000335.png,1024,544,rgb_palette,train/iid000428/rgb.jpg,train/iid000428/labels.png
YCOR,train,ycor_train_000336,train,iid000429,ycor_train_000336.jpg,ycor_train_000336.png,images/train/ycor_train_000336.jpg,masks/train/ycor_train_000336.png,1024,544,rgb_palette,train/iid000429/rgb.jpg,train/iid000429/labels.png
YCOR,train,ycor_train_000337,train,iid000430,ycor_train_000337.jpg,ycor_train_000337.png,images/train/ycor_train_000337.jpg,masks/train/ycor_train_000337.png,1024,544,rgb_palette,train/iid000430/rgb.jpg,train/iid000430/labels.png
YCOR,train,ycor_train_000338,train,iid000431,ycor_train_000338.jpg,ycor_train_000338.png,images/train/ycor_train_000338.jpg,masks/train/ycor_train_000338.png,1024,544,rgb_palette,train/iid000431/rgb.jpg,train/iid000431/labels.png
YCOR,train,ycor_train_000339,train,iid000432,ycor_train_000339.jpg,ycor_train_000339.png,images/train/ycor_train_000339.jpg,masks/train/ycor_train_000339.png,1024,544,rgb_palette,train/iid000432/rgb.jpg,train/iid000432/labels.png
YCOR,train,ycor_train_000340,train,iid000433,ycor_train_000340.jpg,ycor_train_000340.png,images/train/ycor_train_000340.jpg,masks/train/ycor_train_000340.png,1024,544,rgb_palette,train/iid000433/rgb.jpg,train/iid000433/labels.png
YCOR,train,ycor_train_000341,train,iid000434,ycor_train_000341.jpg,ycor_train_000341.png,images/train/ycor_train_000341.jpg,masks/train/ycor_train_000341.png,1024,544,rgb_palette,train/iid000434/rgb.jpg,train/iid000434/labels.png
YCOR,train,ycor_train_000342,train,iid000435,ycor_train_000342.jpg,ycor_train_000342.png,images/train/ycor_train_000342.jpg,masks/train/ycor_train_000342.png,1024,544,rgb_palette,train/iid000435/rgb.jpg,train/iid000435/labels.png
YCOR,train,ycor_train_000343,train,iid000436,ycor_train_000343.jpg,ycor_train_000343.png,images/train/ycor_train_000343.jpg,masks/train/ycor_train_000343.png,1024,544,rgb_palette,train/iid000436/rgb.jpg,train/iid000436/labels.png
YCOR,train,ycor_train_000344,train,iid000437,ycor_train_000344.jpg,ycor_train_000344.png,images/train/ycor_train_000344.jpg,masks/train/ycor_train_000344.png,1024,544,rgb_palette,train/iid000437/rgb.jpg,train/iid000437/labels.png
YCOR,train,ycor_train_000345,train,iid000438,ycor_train_000345.jpg,ycor_train_000345.png,images/train/ycor_train_000345.jpg,masks/train/ycor_train_000345.png,1024,544,rgb_palette,train/iid000438/rgb.jpg,train/iid000438/labels.png
YCOR,train,ycor_train_000346,train,iid000439,ycor_train_000346.jpg,ycor_train_000346.png,images/train/ycor_train_000346.jpg,masks/train/ycor_train_000346.png,1024,544,rgb_palette,train/iid000439/rgb.jpg,train/iid000439/labels.png
YCOR,train,ycor_train_000347,train,iid000440,ycor_train_000347.jpg,ycor_train_000347.png,images/train/ycor_train_000347.jpg,masks/train/ycor_train_000347.png,1024,544,rgb_palette,train/iid000440/rgb.jpg,train/iid000440/labels.png
YCOR,train,ycor_train_000348,train,iid000441,ycor_train_000348.jpg,ycor_train_000348.png,images/train/ycor_train_000348.jpg,masks/train/ycor_train_000348.png,1024,544,rgb_palette,train/iid000441/rgb.jpg,train/iid000441/labels.png
YCOR,train,ycor_train_000349,train,iid000442,ycor_train_000349.jpg,ycor_train_000349.png,images/train/ycor_train_000349.jpg,masks/train/ycor_train_000349.png,1024,544,rgb_palette,train/iid000442/rgb.jpg,train/iid000442/labels.png
YCOR,train,ycor_train_000350,train,iid000443,ycor_train_000350.jpg,ycor_train_000350.png,images/train/ycor_train_000350.jpg,masks/train/ycor_train_000350.png,1024,544,rgb_palette,train/iid000443/rgb.jpg,train/iid000443/labels.png
YCOR,train,ycor_train_000351,train,iid000444,ycor_train_000351.jpg,ycor_train_000351.png,images/train/ycor_train_000351.jpg,masks/train/ycor_train_000351.png,1024,544,rgb_palette,train/iid000444/rgb.jpg,train/iid000444/labels.png
YCOR,train,ycor_train_000352,train,iid000445,ycor_train_000352.jpg,ycor_train_000352.png,images/train/ycor_train_000352.jpg,masks/train/ycor_train_000352.png,1024,544,rgb_palette,train/iid000445/rgb.jpg,train/iid000445/labels.png
YCOR,train,ycor_train_000353,train,iid000446,ycor_train_000353.jpg,ycor_train_000353.png,images/train/ycor_train_000353.jpg,masks/train/ycor_train_000353.png,1024,544,rgb_palette,train/iid000446/rgb.jpg,train/iid000446/labels.png
YCOR,train,ycor_train_000354,train,iid000447,ycor_train_000354.jpg,ycor_train_000354.png,images/train/ycor_train_000354.jpg,masks/train/ycor_train_000354.png,1024,544,rgb_palette,train/iid000447/rgb.jpg,train/iid000447/labels.png
YCOR,train,ycor_train_000355,train,iid000448,ycor_train_000355.jpg,ycor_train_000355.png,images/train/ycor_train_000355.jpg,masks/train/ycor_train_000355.png,1024,544,rgb_palette,train/iid000448/rgb.jpg,train/iid000448/labels.png
YCOR,train,ycor_train_000356,train,iid000449,ycor_train_000356.jpg,ycor_train_000356.png,images/train/ycor_train_000356.jpg,masks/train/ycor_train_000356.png,1024,544,rgb_palette,train/iid000449/rgb.jpg,train/iid000449/labels.png
YCOR,train,ycor_train_000357,train,iid000450,ycor_train_000357.jpg,ycor_train_000357.png,images/train/ycor_train_000357.jpg,masks/train/ycor_train_000357.png,1024,544,rgb_palette,train/iid000450/rgb.jpg,train/iid000450/labels.png
YCOR,train,ycor_train_000358,train,iid000451,ycor_train_000358.jpg,ycor_train_000358.png,images/train/ycor_train_000358.jpg,masks/train/ycor_train_000358.png,1024,544,rgb_palette,train/iid000451/rgb.jpg,train/iid000451/labels.png
YCOR,train,ycor_train_000359,train,iid000452,ycor_train_000359.jpg,ycor_train_000359.png,images/train/ycor_train_000359.jpg,masks/train/ycor_train_000359.png,1024,544,rgb_palette,train/iid000452/rgb.jpg,train/iid000452/labels.png
YCOR,train,ycor_train_000360,train,iid000453,ycor_train_000360.jpg,ycor_train_000360.png,images/train/ycor_train_000360.jpg,masks/train/ycor_train_000360.png,1024,544,rgb_palette,train/iid000453/rgb.jpg,train/iid000453/labels.png
YCOR,train,ycor_train_000361,train,iid000454,ycor_train_000361.jpg,ycor_train_000361.png,images/train/ycor_train_000361.jpg,masks/train/ycor_train_000361.png,1024,544,rgb_palette,train/iid000454/rgb.jpg,train/iid000454/labels.png
