sample_id,status,details
park-1_02556,ok,
park-1_02561,ok,
park-1_02566,ok,
park-1_02571,ok,
park-1_02576,ok,
park-1_02581,ok,
park-1_02586,ok,
park-1_02591,ok,
park-1_02596,ok,
park-1_02601,ok,
park-1_02606,ok,
park-1_02611,ok,
park-1_02616,ok,
park-1_02621,ok,
park-1_02626,ok,
park-1_02631,ok,
park-1_02636,ok,
park-1_02641,ok,
park-1_02646,ok,
park-1_02651,ok,
park-1_02656,ok,
park-1_02661,ok,
park-1_02666,ok,
park-1_02671,ok,
park-1_02676,ok,
park-1_02681,ok,
park-1_02686,ok,
park-1_02691,ok,
park-1_02696,ok,
park-1_02701,ok,
park-1_02706,ok,
park-1_02711,ok,
park-1_02716,ok,
park-1_02721,ok,
park-1_02726,ok,
park-1_02731,ok,
park-1_02736,ok,
park-1_02741,ok,
park-1_02746,ok,
park-1_02751,ok,
park-1_02756,ok,
park-1_02761,ok,
park-1_02766,ok,
park-1_02771,ok,
park-1_02776,ok,
park-1_02781,ok,
park-1_02786,ok,
park-1_02791,ok,
park-1_02796,ok,
park-1_02801,ok,
park-1_02806,ok,
park-1_02811,ok,
park-1_02816,ok,
park-1_02821,ok,
park-1_02826,ok,
park-1_02831,ok,
park-1_02836,ok,
park-1_02841,ok,
park-1_02846,ok,
park-1_02851,ok,
park-1_02856,ok,
park-1_02861,ok,
park-1_02866,ok,
park-1_02871,ok,
park-1_02876,ok,
park-1_02881,ok,
park-1_02886,ok,
park-1_02891,ok,
park-1_02896,ok,
park-1_02901,ok,
park-1_02906,ok,
park-1_02911,ok,
park-1_02916,ok,
park-1_02921,ok,
park-1_02926,ok,
park-1_02931,ok,
park-1_02936,ok,
park-1_02941,ok,
park-1_02946,ok,
park-1_02951,ok,
park-1_02956,ok,
park-1_02961,ok,
park-1_02966,ok,
park-1_02971,ok,
park-1_02976,ok,
park-1_02981,ok,
park-1_02986,ok,
park-1_02991,ok,
park-1_02996,ok,
park-1_03001,ok,
park-1_03006,ok,
park-1_03011,ok,
park-1_03016,ok,
park-1_03021,ok,
park-1_03026,ok,
park-1_03031,ok,
park-1_03036,ok,
park-1_03041,ok,
park-1_03046,ok,
park-1_03051,ok,
park-1_03056,ok,
park-1_03061,ok,
park-1_03066,ok,
park-1_03071,ok,
park-1_03076,ok,
park-1_03081,ok,
park-1_03086,ok,
park-1_03091,ok,
park-1_03096,ok,
park-1_03101,ok,
park-1_03106,ok,
park-1_03111,ok,
park-1_03116,ok,
park-1_03121,ok,
park-1_03126,ok,
park-1_03131,ok,
park-2_00001,ok,
park-2_00006,ok,
park-2_00011,ok,
park-2_00016,ok,
park-2_00021,ok,
park-2_00026,ok,
park-2_00031,ok,
park-2_00036,ok,
park-2_00041,ok,
park-2_00046,ok,
park-2_00051,ok,
park-2_00056,ok,
park-2_00061,ok,
park-2_00066,ok,
park-2_00071,ok,
park-2_00076,ok,
park-2_00081,ok,
park-2_00086,ok,
park-2_00091,ok,
park-2_00096,ok,
park-2_00101,ok,
park-2_00106,ok,
park-2_00111,ok,
park-2_00116,ok,
park-2_00121,ok,
park-2_00126,ok,
park-2_00131,ok,
park-2_00136,ok,
park-2_00141,ok,
park-2_00146,ok,
park-2_00151,ok,
park-2_00156,ok,
park-2_00161,ok,
park-2_00166,ok,
park-2_00171,ok,
park-2_00176,ok,
park-2_00181,ok,
park-2_00186,ok,
park-2_00191,ok,
park-2_00196,ok,
park-2_00201,ok,
park-2_00206,ok,
park-2_00211,ok,
park-2_00216,ok,
park-2_00221,ok,
park-2_00226,ok,
park-2_00231,ok,
park-2_00236,ok,
park-2_00241,ok,
park-2_00246,ok,
park-2_00251,ok,
park-2_00256,ok,
park-2_00261,ok,
park-2_00266,ok,
park-2_00271,ok,
park-2_00276,ok,
park-2_00281,ok,
park-2_00286,ok,
park-2_00291,ok,
park-2_00296,ok,
park-2_00301,ok,
park-2_00306,ok,
park-2_00311,ok,
park-2_00316,ok,
park-2_00321,ok,
park-2_00326,ok,
park-2_00331,ok,
park-2_00336,ok,
park-2_00341,ok,
park-2_00346,ok,
park-2_00351,ok,
park-2_00356,ok,
park-2_00361,ok,
park-2_00366,ok,
park-2_00371,ok,
park-2_00376,ok,
park-2_00381,ok,
park-2_00386,ok,
park-2_00391,ok,
park-2_00396,ok,
park-2_00401,ok,
park-2_00406,ok,
park-2_00411,ok,
park-2_00416,ok,
park-2_00421,ok,
park-2_00426,ok,
park-2_00431,ok,
park-2_00436,ok,
park-2_00441,ok,
park-2_00446,ok,
park-2_00451,ok,
park-2_00456,ok,
park-2_00461,ok,
park-2_00466,ok,
park-2_00471,ok,
park-2_00476,ok,
park-2_00481,ok,
park-2_00486,ok,
park-2_00491,ok,
park-2_00496,ok,
park-2_00501,ok,
park-2_00506,ok,
park-2_00511,ok,
park-2_00516,ok,
park-2_00521,ok,
park-2_00526,ok,
park-2_00531,ok,
park-2_00536,ok,
park-2_00541,ok,
park-2_00546,ok,
park-2_00551,ok,
park-2_00556,ok,
park-2_00561,ok,
park-2_00566,ok,
park-2_00571,ok,
park-2_00576,ok,
park-2_00581,ok,
park-2_00586,ok,
park-2_00591,ok,
park-2_00596,ok,
park-2_00601,ok,
park-2_00606,ok,
park-2_00611,ok,
park-2_00616,ok,
park-2_00621,ok,
park-2_00626,ok,
park-2_00631,ok,
park-2_00636,ok,
park-2_00641,ok,
park-2_00646,ok,
park-2_00651,ok,
park-2_00656,ok,
park-2_00661,ok,
park-2_00666,ok,
park-2_00671,ok,
park-2_00676,ok,
park-2_00681,ok,
park-2_00686,ok,
park-2_00691,ok,
park-2_00696,ok,
park-2_00701,ok,
park-2_00706,ok,
park-2_00711,ok,
park-2_00716,ok,
park-2_00721,ok,
park-2_00726,ok,
park-2_00731,ok,
park-2_00736,ok,
park-2_00741,ok,
park-2_00746,ok,
park-2_00751,ok,
park-2_00756,ok,
park-2_00761,ok,
park-2_00766,ok,
park-2_00771,ok,
park-2_00776,ok,
park-2_00781,ok,
park-2_00786,ok,
park-2_00791,ok,
park-2_00796,ok,
park-2_00801,ok,
park-2_00806,ok,
park-2_00811,ok,
park-2_00816,ok,
park-2_00821,ok,
park-2_00826,ok,
park-2_00831,ok,
park-2_00836,ok,
park-2_00841,ok,
park-2_00846,ok,
park-2_00851,ok,
park-2_00856,ok,
park-2_00861,ok,
park-2_00866,ok,
park-2_00871,ok,
park-2_00876,ok,
park-2_00881,ok,
park-2_00886,ok,
park-2_00891,ok,
park-2_00896,ok,
park-2_00901,ok,
park-2_00906,ok,
park-2_00911,ok,
park-2_00916,ok,
park-2_00921,ok,
park-2_00926,ok,
park-2_00931,ok,
park-2_00936,ok,
park-2_00941,ok,
park-2_00946,ok,
park-2_00951,ok,
park-2_00956,ok,
park-2_00961,ok,
park-2_00966,ok,
park-2_00971,ok,
park-2_00976,ok,
park-2_00981,ok,
park-2_00986,ok,
park-2_00991,ok,
park-2_00996,ok,
park-2_01001,ok,
park-2_01006,ok,
park-2_01011,ok,
park-2_01016,ok,
park-2_01021,ok,
park-2_01026,ok,
park-2_01031,ok,
park-2_01036,ok,
park-2_01041,ok,
park-2_01046,ok,
park-2_01051,ok,
park-2_01056,ok,
park-2_01061,ok,
park-2_01066,ok,
park-2_01071,ok,
park-2_01076,ok,
park-2_01081,ok,
park-2_01086,ok,
park-2_01091,ok,
park-2_01096,ok,
park-2_01101,ok,
park-2_01106,ok,
park-2_01111,ok,
park-2_01116,ok,
park-2_01121,ok,
park-2_01126,ok,
park-2_01131,ok,
park-2_01136,ok,
park-2_01141,ok,
park-2_01146,ok,
park-2_01151,ok,
park-2_01156,ok,
park-2_01161,ok,
park-2_01166,ok,
park-2_01171,ok,
park-2_01176,ok,
park-2_01181,ok,
park-2_01186,ok,
park-2_01191,ok,
park-2_01196,ok,
park-2_01201,ok,
park-2_01206,ok,
park-2_01211,ok,
park-2_01216,ok,
park-2_01221,ok,
park-2_01226,ok,
park-2_01231,ok,
park-2_01236,ok,
park-2_01241,ok,
park-2_01246,ok,
park-2_01251,ok,
park-2_01256,ok,
park-2_01261,ok,
park-2_01266,ok,
park-2_01271,ok,
park-2_01276,ok,
park-2_01281,ok,
park-2_01286,ok,
park-2_01291,ok,
park-2_01296,ok,
park-2_01301,ok,
park-2_01306,ok,
park-2_01311,ok,
park-2_01316,ok,
park-2_01321,ok,
park-2_01326,ok,
park-2_01331,ok,
park-2_01336,ok,
park-2_01341,ok,
park-2_01346,ok,
park-2_01351,ok,
park-2_01356,ok,
park-2_01361,ok,
park-2_01366,ok,
park-2_01371,ok,
park-2_01376,ok,
park-2_01381,ok,
park-2_01386,ok,
park-2_01391,ok,
park-2_01396,ok,
park-2_01401,ok,
park-2_01406,ok,
park-2_01411,ok,
park-2_01416,ok,
park-2_01421,ok,
park-2_01426,ok,
park-2_01431,ok,
park-2_01436,ok,
park-2_01441,ok,
park-2_01446,ok,
park-2_01451,ok,
park-2_01456,ok,
park-2_01461,ok,
park-2_01466,ok,
park-2_01471,ok,
park-2_01476,ok,
park-2_01481,ok,
park-2_01486,ok,
park-2_01491,ok,
park-2_01496,ok,
park-2_01501,ok,
park-2_01506,ok,
park-2_01511,ok,
park-2_01516,ok,
park-2_01521,ok,
park-2_01526,ok,
park-2_01531,ok,
park-2_01536,ok,
park-2_01541,ok,
park-2_01546,ok,
park-2_01551,ok,
park-2_01556,ok,
park-2_01561,ok,
park-2_01566,ok,
park-2_01571,ok,
park-2_01576,ok,
park-2_01581,ok,
park-2_01586,ok,
park-2_01591,ok,
park-2_01596,ok,
park-2_01601,ok,
park-2_01606,ok,
park-2_01611,ok,
park-2_01616,ok,
park-2_01621,ok,
park-2_01626,ok,
park-2_01631,ok,
park-2_01636,ok,
park-2_01641,ok,
park-2_01646,ok,
park-2_01651,ok,
park-2_01656,ok,
park-2_01661,ok,
park-2_01666,ok,
park-2_01671,ok,
park-2_01676,ok,
park-2_01681,ok,
park-2_01686,ok,
park-2_01691,ok,
park-2_01696,ok,
park-2_01701,ok,
park-2_01706,ok,
park-2_01711,ok,
park-2_01716,ok,
park-2_01721,ok,
park-2_01726,ok,
park-2_01731,ok,
park-2_01736,ok,
park-2_01741,ok,
park-2_01746,ok,
park-2_01751,ok,
park-2_01756,ok,
park-2_01761,ok,
park-2_01766,ok,
park-2_01771,ok,
park-2_01776,ok,
park-2_01781,ok,
park-2_01786,ok,
park-2_01791,ok,
park-2_01796,ok,
park-2_01801,ok,
park-2_01806,ok,
park-2_01811,ok,
park-2_01816,ok,
park-2_01821,ok,
park-2_01826,ok,
park-2_01831,ok,
park-2_01836,ok,
park-2_01841,ok,
park-2_01846,ok,
park-2_01851,ok,
park-2_01856,ok,
park-2_01861,ok,
park-2_01866,ok,
park-2_01871,ok,
park-2_01876,ok,
park-2_01881,ok,
park-2_01886,ok,
park-2_01891,ok,
park-2_01896,ok,
park-2_01901,ok,
park-2_01906,ok,
park-2_01911,ok,
park-2_01916,ok,
park-2_01921,ok,
park-2_01926,ok,
park-2_01931,ok,
park-2_01936,ok,
park-2_01941,ok,
park-2_01946,ok,
park-2_01951,ok,
park-2_01956,ok,
park-2_01961,ok,
park-2_01966,ok,
park-2_01971,ok,
park-2_01976,ok,
park-2_01981,ok,
park-2_01986,ok,
park-2_01991,ok,
park-2_01996,ok,
park-2_02001,ok,
park-2_02006,ok,
park-2_02011,ok,
park-2_02016,ok,
park-2_02021,ok,
park-2_02026,ok,
park-2_02031,ok,
park-2_02036,ok,
park-2_02041,ok,
park-2_02046,ok,
park-2_02051,ok,
park-2_02056,ok,
park-2_02061,ok,
park-2_02066,ok,
park-2_02071,ok,
park-2_02076,ok,
park-2_02081,ok,
park-2_02086,ok,
park-2_02091,ok,
park-2_02096,ok,
park-2_02101,ok,
park-2_02106,ok,
park-2_02111,ok,
park-2_02116,ok,
park-2_02121,ok,
park-2_02126,ok,
park-2_02131,ok,
park-2_02136,ok,
park-2_02141,ok,
park-2_02146,ok,
park-2_02151,ok,
park-2_02156,ok,
park-2_02161,ok,
park-2_02166,ok,
park-2_02171,ok,
park-2_02176,ok,
park-2_02181,ok,
park-2_02186,ok,
park-2_02191,ok,
park-2_02196,ok,
park-2_02201,ok,
park-2_02206,ok,
park-2_02211,ok,
park-2_02216,ok,
park-2_02221,ok,
park-2_02226,ok,
park-2_02231,ok,
park-2_02236,ok,
park-2_02241,ok,
park-2_02246,ok,
park-2_02251,ok,
park-2_02256,ok,
park-2_02261,ok,
park-2_02266,ok,
park-2_02271,ok,
park-2_02276,ok,
park-2_02281,ok,
park-2_02286,ok,
park-2_02291,ok,
park-2_02296,ok,
park-2_02301,ok,
park-2_02306,ok,
park-2_02311,ok,
park-2_02316,ok,
park-2_02321,ok,
park-2_02326,ok,
park-2_02331,ok,
park-2_02336,ok,
park-2_02341,ok,
park-2_02346,ok,
park-2_02351,ok,
park-2_02356,ok,
park-2_02361,ok,
park-2_02366,ok,
park-2_02371,ok,
park-2_02376,ok,
park-2_02381,ok,
park-2_02386,ok,
park-2_02391,ok,
park-2_02396,ok,
park-2_02401,ok,
park-2_02406,ok,
park-2_02411,ok,
park-2_02416,ok,
park-2_02421,ok,
park-2_02426,ok,
park-2_02431,ok,
park-2_02436,ok,
park-2_02441,ok,
park-2_02446,ok,
park-2_02451,ok,
park-2_02456,ok,
park-2_02461,ok,
park-2_02466,ok,
park-2_02471,ok,
park-2_02476,ok,
park-2_02481,ok,
park-2_02486,ok,
park-2_02491,ok,
park-2_02496,ok,
park-2_02501,ok,
park-2_02506,ok,
park-2_02511,ok,
park-2_02516,ok,
park-2_02521,ok,
park-2_02526,ok,
park-2_02531,ok,
park-2_02536,ok,
park-2_02541,ok,
park-2_02546,ok,
park-2_02551,ok,
park-2_02556,ok,
park-2_02561,ok,
park-2_02566,ok,
park-2_02571,ok,
park-2_02576,ok,
park-2_02581,ok,
park-2_02586,ok,
park-2_02591,ok,
park-2_02596,ok,
park-2_02601,ok,
park-2_02606,ok,
park-2_02611,ok,
park-2_02616,ok,
park-2_02621,ok,
park-2_02626,ok,
park-2_02631,ok,
park-2_02636,ok,
park-2_02641,ok,
park-2_02646,ok,
park-2_02651,ok,
park-2_02656,ok,
park-2_02661,ok,
park-2_02666,ok,
park-2_02671,ok,
park-2_02676,ok,
park-2_02681,ok,
park-2_02686,ok,
park-2_02691,ok,
park-2_02696,ok,
park-2_02701,ok,
park-2_02706,ok,
park-2_02711,ok,
park-2_02716,ok,
park-2_02721,ok,
park-2_02726,ok,
park-2_02731,ok,
park-2_02736,ok,
park-2_02741,ok,
park-2_02746,ok,
park-2_02751,ok,
park-2_02756,ok,
park-2_02761,ok,
park-2_02766,ok,
park-2_02771,ok,
park-2_02776,ok,
park-2_02781,ok,
park-2_02786,ok,
park-2_02791,ok,
park-2_02796,ok,
park-2_02801,ok,
park-2_02806,ok,
park-2_02811,ok,
park-2_02816,ok,
park-2_02821,ok,
park-2_02826,ok,
park-2_02831,ok,
park-2_02836,ok,
park-2_02841,ok,
park-2_02846,ok,
park-2_02851,ok,
park-2_02856,ok,
park-2_02861,ok,
park-2_02866,ok,
park-2_02871,ok,
park-2_02876,ok,
park-2_02881,ok,
park-2_02886,ok,
park-2_02891,ok,
park-2_02896,ok,
park-2_02901,ok,
park-2_02906,ok,
park-2_02911,ok,
park-2_02916,ok,
park-2_02921,ok,
park-2_02926,ok,
park-2_02931,ok,
park-2_02936,ok,
park-2_02941,ok,
park-2_02946,ok,
park-2_02951,ok,
park-2_02956,ok,
park-2_02961,ok,
park-2_02966,ok,
park-2_02971,ok,
park-2_02976,ok,
park-2_02981,ok,
park-2_02986,ok,
park-2_02991,ok,
park-2_02996,ok,
park-2_03001,ok,
park-2_03006,ok,
park-2_03011,ok,
park-2_03016,ok,
park-2_03021,ok,
park-2_03026,ok,
park-2_03031,ok,
park-2_03036,ok,
park-2_03041,ok,
park-2_03046,ok,
park-2_03051,ok,
park-2_03056,ok,
park-2_03061,ok,
park-2_03066,ok,
park-2_03071,ok,
park-2_03076,ok,
park-2_03081,ok,
park-2_03086,ok,
park-2_03091,ok,
park-2_03096,ok,
park-2_03101,ok,
park-2_03106,ok,
park-2_03111,ok,
park-2_03116,ok,
park-2_03121,ok,
park-2_03126,ok,
park-2_03131,ok,
park-2_03136,ok,
park-2_03141,ok,
park-2_03146,ok,
park-2_03151,ok,
park-2_03156,ok,
park-2_03161,ok,
park-2_03166,ok,
park-2_03171,ok,
park-2_03176,ok,
park-2_03181,ok,
park-2_03186,ok,
park-2_03191,ok,
park-2_03196,ok,
park-2_03201,ok,
park-2_03206,ok,
park-2_03211,ok,
park-2_03216,ok,
park-2_03221,ok,
park-2_03226,ok,
park-2_03231,ok,
park-2_03236,ok,
park-2_03241,ok,
park-2_03246,ok,
park-2_03251,ok,
park-2_03256,ok,
park-2_03261,ok,
park-2_03266,ok,
park-2_03271,ok,
park-2_03276,ok,
park-8_00001,ok,
park-8_00006,ok,
park-8_00011,ok,
park-8_00016,ok,
park-8_00021,ok,
park-8_00026,ok,
park-8_00031,ok,
park-8_00036,ok,
park-8_00041,ok,
park-8_00046,ok,
park-8_00051,ok,
park-8_00056,ok,
park-8_00061,ok,
park-8_00066,ok,
park-8_00071,ok,
park-8_00076,ok,
park-8_00081,ok,
park-8_00086,ok,
park-8_00091,ok,
park-8_00096,ok,
park-8_00101,ok,
park-8_00106,ok,
park-8_00111,ok,
park-8_00116,ok,
park-8_00121,ok,
park-8_00126,ok,
park-8_00131,ok,
park-8_00136,ok,
park-8_00141,ok,
park-8_00146,ok,
park-8_00151,ok,
park-8_00156,ok,
park-8_00161,ok,
park-8_00166,ok,
park-8_00171,ok,
park-8_00176,ok,
park-8_00181,ok,
park-8_00186,ok,
park-8_00191,ok,
park-8_00196,ok,
park-8_00201,ok,
park-8_00206,ok,
park-8_00211,ok,
park-8_00216,ok,
park-8_00221,ok,
park-8_00226,ok,
park-8_00231,ok,
park-8_00236,ok,
park-8_00241,ok,
park-8_00246,ok,
park-8_00251,ok,
park-8_00256,ok,
park-8_00261,ok,
park-8_00266,ok,
park-8_00271,ok,
park-8_00276,ok,
park-8_00281,ok,
park-8_00286,ok,
park-8_00291,ok,
park-8_00296,ok,
park-8_00301,ok,
park-8_00306,ok,
park-8_00311,ok,
park-8_00316,ok,
park-8_00321,ok,
park-8_00326,ok,
park-8_00331,ok,
park-8_00336,ok,
park-8_00341,ok,
park-8_00346,ok,
park-8_00351,ok,
park-8_00356,ok,
park-8_00361,ok,
park-8_00366,ok,
park-8_00371,ok,
park-8_00376,ok,
park-8_00381,ok,
park-8_00386,ok,
park-8_00391,ok,
park-8_00396,ok,
park-8_00401,ok,
park-8_00406,ok,
park-8_00411,ok,
park-8_00416,ok,
park-8_00421,ok,
park-8_00426,ok,
park-8_00431,ok,
park-8_00436,ok,
park-8_00441,ok,
park-8_00446,ok,
park-8_00451,ok,
park-8_00456,ok,
park-8_00461,ok,
park-8_00466,ok,
park-8_00471,ok,
park-8_00476,ok,
park-8_00481,ok,
park-8_00486,ok,
park-8_00491,ok,
park-8_00496,ok,
park-8_00501,ok,
park-8_00506,ok,
park-8_00511,ok,
park-8_00516,ok,
park-8_00521,ok,
park-8_00526,ok,
park-8_00531,ok,
park-8_00536,ok,
park-8_00541,ok,
park-8_00546,ok,
park-8_00551,ok,
park-8_00556,ok,
park-8_00561,ok,
park-8_00566,ok,
park-8_00571,ok,
park-8_00576,ok,
park-8_00581,ok,
park-8_00586,ok,
park-8_00591,ok,
park-8_00596,ok,
park-8_00601,ok,
park-8_00606,ok,
park-8_00611,ok,
park-8_00616,ok,
park-8_00621,ok,
park-8_00626,ok,
park-8_00631,ok,
park-8_00636,ok,
park-8_00641,ok,
park-8_00646,ok,
park-8_00651,ok,
park-8_00656,ok,
park-8_00661,ok,
park-8_00666,ok,
park-8_00671,ok,
park-8_00676,ok,
park-8_00681,ok,
park-8_00686,ok,
park-8_00691,ok,
park-8_00696,ok,
park-8_00701,ok,
park-8_00706,ok,
park-8_00711,ok,
park-8_00716,ok,
park-8_00721,ok,
park-8_00726,ok,
park-8_00731,ok,
park-8_00736,ok,
park-8_00741,ok,
park-8_00746,ok,
park-8_00751,ok,
park-8_00756,ok,
park-8_00761,ok,
park-8_00766,ok,
park-8_00771,ok,
park-8_00776,ok,
park-8_00781,ok,
park-8_00786,ok,
park-8_00791,ok,
park-8_00796,ok,
park-8_00801,ok,
park-8_00806,ok,
park-8_00811,ok,
park-8_00816,ok,
park-8_00821,ok,
park-8_00826,ok,
park-8_00831,ok,
park-8_00836,ok,
park-8_00841,ok,
park-8_00846,ok,
park-8_00851,ok,
park-8_00856,ok,
park-8_00861,ok,
park-8_00866,ok,
park-8_00871,ok,
park-8_00876,ok,
park-8_00881,ok,
park-8_00886,ok,
park-8_00891,ok,
park-8_00896,ok,
park-8_00901,ok,
park-8_00906,ok,
park-8_00911,ok,
park-8_00916,ok,
park-8_00921,ok,
park-8_00926,ok,
park-8_00931,ok,
park-8_00936,ok,
park-8_00941,ok,
park-8_00946,ok,
park-8_00951,ok,
park-8_00956,ok,
park-8_00961,ok,
park-8_00966,ok,
park-8_00971,ok,
park-8_00976,ok,
park-8_00981,ok,
park-8_00986,ok,
park-8_00991,ok,
park-8_00996,ok,
park-8_01001,ok,
park-8_01006,ok,
park-8_01011,ok,
park-8_01016,ok,
park-8_01021,ok,
park-8_01026,ok,
park-8_01031,ok,
park-8_01036,ok,
park-8_01041,ok,
park-8_01046,ok,
park-8_01051,ok,
park-8_01056,ok,
park-8_01061,ok,
park-8_01066,ok,
park-8_01071,ok,
park-8_01076,ok,
park-8_01081,ok,
park-8_01086,ok,
park-8_01091,ok,
park-8_01096,ok,
park-8_01101,ok,
park-8_01106,ok,
park-8_01111,ok,
park-8_01116,ok,
park-8_01121,ok,
park-8_01126,ok,
park-8_01131,ok,
park-8_01136,ok,
park-8_01141,ok,
park-8_01146,ok,
park-8_01151,ok,
park-8_01156,ok,
park-8_01161,ok,
park-8_01166,ok,
park-8_01171,ok,
park-8_01176,ok,
park-8_01181,ok,
park-8_01186,ok,
park-8_01191,ok,
park-8_01196,ok,
park-8_01201,ok,
park-8_01206,ok,
park-8_01211,ok,
park-8_01216,ok,
park-8_01221,ok,
park-8_01226,ok,
park-8_01231,ok,
park-8_01236,ok,
park-8_01241,ok,
park-8_01246,ok,
park-8_01251,ok,
park-8_01256,ok,
park-8_01261,ok,
park-8_01266,ok,
park-8_01271,ok,
park-8_01276,ok,
park-8_01281,ok,
park-8_01286,ok,
park-8_01291,ok,
park-8_01296,ok,
park-8_01301,ok,
park-8_01306,ok,
park-8_01311,ok,
park-8_01316,ok,
park-8_01321,ok,
park-8_01326,ok,
park-8_01331,ok,
park-8_01336,ok,
park-8_01341,ok,
park-8_01346,ok,
park-8_01351,ok,
park-8_01356,ok,
park-8_01361,ok,
park-8_01366,ok,
park-8_01371,ok,
park-8_01376,ok,
park-8_01381,ok,
park-8_01386,ok,
park-8_01391,ok,
park-8_01396,ok,
park-8_01401,ok,
park-8_01406,ok,
park-8_01411,ok,
park-8_01416,ok,
park-8_01421,ok,
park-8_01426,ok,
park-8_01431,ok,
park-8_01436,ok,
park-8_01441,ok,
park-8_01446,ok,
park-8_01451,ok,
park-8_01456,ok,
park-8_01461,ok,
park-8_01466,ok,
park-8_01471,ok,
park-8_01476,ok,
park-8_01481,ok,
park-8_01486,ok,
park-8_01491,ok,
park-8_01496,ok,
park-8_01501,ok,
park-8_01506,ok,
park-8_01511,ok,
park-8_01516,ok,
park-8_01521,ok,
park-8_01526,ok,
park-8_01531,ok,
park-8_01536,ok,
park-8_01541,ok,
park-8_01546,ok,
park-8_01551,ok,
park-8_01556,ok,
park-8_01561,ok,
park-8_01566,ok,
park-8_01571,ok,
park-8_01576,ok,
park-8_01581,ok,
park-8_01586,ok,
park-8_01591,ok,
park-8_01596,ok,
park-8_01601,ok,
park-8_01606,ok,
park-8_01611,ok,
park-8_01616,ok,
park-8_01621,ok,
park-8_01626,ok,
park-8_01631,ok,
park-8_01636,ok,
park-8_01641,ok,
park-8_01646,ok,
park-8_01651,ok,
park-8_01656,ok,
park-8_01661,ok,
park-8_01666,ok,
park-8_01671,ok,
park-8_01676,ok,
park-8_01681,ok,
park-8_01686,ok,
park-8_01691,ok,
park-8_01696,ok,
park-8_01701,ok,
park-8_01706,ok,
park-8_01711,ok,
park-8_01716,ok,
park-8_01721,ok,
park-8_01726,ok,
park-8_01731,ok,
park-8_01736,ok,
park-8_01741,ok,
park-8_01746,ok,
park-8_01751,ok,
park-8_01756,ok,
park-8_01761,ok,
park-8_01766,ok,
park-8_01771,ok,
park-8_01776,ok,
park-8_01781,ok,
trail-10_00001,ok,
trail-10_00006,ok,
trail-10_00011,ok,
trail-10_00016,ok,
trail-10_00021,ok,
trail-10_00026,ok,
trail-10_00031,ok,
trail-10_00036,ok,
trail-10_00041,ok,
trail-10_00046,ok,
trail-10_00051,ok,
trail-10_00056,ok,
trail-10_00061,ok,
trail-10_00066,ok,
trail-10_00071,ok,
trail-10_00076,ok,
trail-10_00081,ok,
trail-10_00086,ok,
trail-10_00091,ok,
trail-10_00096,ok,
trail-10_00101,ok,
trail-10_00106,ok,
trail-10_00111,ok,
trail-10_00116,ok,
trail-10_00121,ok,
trail-10_00126,ok,
trail-10_00131,ok,
trail-10_00136,ok,
trail-10_00141,ok,
trail-10_00146,ok,
trail-10_00151,ok,
trail-10_00156,ok,
trail-10_00161,ok,
trail-10_00166,ok,
trail-10_00171,ok,
trail-10_00176,ok,
trail-10_00181,ok,
trail-10_00186,ok,
trail-10_00191,ok,
trail-10_00196,ok,
trail-10_00201,ok,
trail-10_00206,ok,
trail-10_00211,ok,
trail-10_00216,ok,
trail-10_00221,ok,
trail-10_00226,ok,
trail-10_00231,ok,
trail-10_00236,ok,
trail-10_00241,ok,
trail-11_00001,ok,
trail-11_00006,ok,
trail-11_00011,ok,
trail-11_00016,ok,
trail-11_00021,ok,
trail-11_00026,ok,
trail-11_00031,ok,
trail-11_00036,ok,
trail-11_00041,ok,
trail-11_00046,ok,
trail-11_00051,ok,
trail-11_00056,ok,
trail-11_00061,ok,
trail-11_00066,ok,
trail-11_00071,ok,
trail-11_00076,ok,
trail-11_00081,ok,
trail-11_00086,ok,
trail-11_00091,ok,
trail-11_00096,ok,
trail-11_00101,ok,
trail-11_00106,ok,
trail-11_00111,ok,
trail-11_00116,ok,
trail-11_00121,ok,
trail-11_00126,ok,
trail-11_00131,ok,
trail-11_00136,ok,
trail-11_00141,ok,
trail-11_00146,ok,
trail-11_00151,ok,
trail-11_00156,ok,
trail-11_00161,ok,
trail-11_00166,ok,
trail-11_00171,ok,
trail-11_00176,ok,
trail-11_00181,ok,
trail-11_00186,ok,
trail-11_00191,ok,
trail-11_00196,ok,
trail-11_00201,ok,
trail-11_00206,ok,
trail-11_00211,ok,
trail-11_00216,ok,
trail-11_00221,ok,
trail-11_00226,ok,
trail-11_00231,ok,
trail-11_00236,ok,
trail-11_00241,ok,
trail-11_00246,ok,
trail-11_00251,ok,
trail-11_00256,ok,
trail-11_00261,ok,
trail-11_00266,ok,
trail-11_00271,ok,
trail-11_00276,ok,
trail-11_00281,ok,
trail-11_00286,ok,
trail-11_00291,ok,
trail-11_00296,ok,
trail-11_00301,ok,
trail-11_00306,ok,
trail-11_00311,ok,
trail-11_00316,ok,
trail-11_00321,ok,
trail-11_00326,ok,
trail-11_00331,ok,
trail-11_00336,ok,
trail-11_00341,ok,
trail-11_00346,ok,
trail-11_00351,ok,
trail-11_00356,ok,
trail-11_00361,ok,
trail-11_00366,ok,
trail-11_00371,ok,
trail-11_00376,ok,
trail-11_00381,ok,
trail-11_00386,ok,
trail-11_00391,ok,
trail-11_00396,ok,
trail-11_00401,ok,
trail-11_00406,ok,
